MemberID,Email,Model_Y,True_Y,Prob_churn
15729599,15729599@gmail.com,0,0,0.05749609561060966
15717426,15717426@gmail.com,0,0,0.08657385306945171
15585768,15585768@gmail.com,0,0,0.1936277032758129
15619360,15619360@gmail.com,0,0,0.3119401401393338
15738148,15738148@gmail.com,0,1,0.4146463744527551
15687946,15687946@gmail.com,0,0,0.41906337857562725
15755196,15755196@gmail.com,0,1,0.39353278256196683
15684171,15684171@gmail.com,1,0,0.5317420953840682
15754849,15754849@gmail.com,0,0,0.12094772267786358
15602280,15602280@gmail.com,0,1,0.14537978282493652
15771573,15771573@gmail.com,0,1,0.34654873862945207
15766205,15766205@gmail.com,0,0,0.231133466124029
15771873,15771873@gmail.com,1,0,0.5143618509859592
15616550,15616550@gmail.com,0,0,0.4051429503495342
15768193,15768193@gmail.com,0,0,0.44108079641397024
15683553,15683553@gmail.com,0,0,0.12198343352625736
15702298,15702298@gmail.com,0,1,0.4566236948986686
15569590,15569590@gmail.com,0,1,0.4607483543286557
15760861,15760861@gmail.com,0,0,0.13242931922696277
15630053,15630053@gmail.com,0,0,0.291834159832708
15647091,15647091@gmail.com,0,0,0.08788079926409244
15623944,15623944@gmail.com,1,1,0.6814289571836836
15804771,15804771@gmail.com,0,0,0.10632991844825151
15651280,15651280@gmail.com,0,0,0.23968312494180496
15773469,15773469@gmail.com,0,0,0.3137925452778839
15702014,15702014@gmail.com,0,0,0.1383211433992295
15751208,15751208@gmail.com,0,0,0.14775213621026467
15592461,15592461@gmail.com,0,0,0.09798292805048106
15789484,15789484@gmail.com,0,0,0.31505100648054596
15696061,15696061@gmail.com,0,0,0.3313908554618839
15641582,15641582@gmail.com,0,0,0.20483705188741783
15638424,15638424@gmail.com,0,0,0.15672430698674666
15755648,15755648@gmail.com,0,0,0.06871551665177984
15703793,15703793@gmail.com,0,1,0.35675557957850235
15620344,15620344@gmail.com,0,0,0.08769395138689767
15812518,15812518@gmail.com,0,0,0.287355327394474
15779052,15779052@gmail.com,0,0,0.15112645684558948
15770811,15770811@gmail.com,0,0,0.08292803965996917
15780961,15780961@gmail.com,0,0,0.07340627463832547
15614049,15614049@gmail.com,0,0,0.08199205764045894
15662085,15662085@gmail.com,0,0,0.05734021659196612
15575185,15575185@gmail.com,0,0,0.06277937174987779
15803136,15803136@gmail.com,1,0,0.5490586086450594
15706021,15706021@gmail.com,0,0,0.15602839274655458
15663706,15663706@gmail.com,0,1,0.14308184838809077
15641732,15641732@gmail.com,0,0,0.3102224873719856
15701164,15701164@gmail.com,0,0,0.07586790110210735
15738751,15738751@gmail.com,0,0,0.30043209652782527
15805254,15805254@gmail.com,0,0,0.3624013174979467
15762418,15762418@gmail.com,0,1,0.06256040627278062
15625759,15625759@gmail.com,0,0,0.07667620320492805
15622897,15622897@gmail.com,0,1,0.26806759769560395
15767954,15767954@gmail.com,0,0,0.12165752931883084
15757535,15757535@gmail.com,0,1,0.15586486539392966
15731511,15731511@gmail.com,0,0,0.23112799958824531
15809248,15809248@gmail.com,0,0,0.28250964805293094
15640635,15640635@gmail.com,0,0,0.029313697902902062
15676966,15676966@gmail.com,0,0,0.1138715780963239
15699461,15699461@gmail.com,0,0,0.08148726802417994
15738721,15738721@gmail.com,0,0,0.15191295288003856
15693683,15693683@gmail.com,0,0,0.07057641396726289
15604348,15604348@gmail.com,0,0,0.042395584787018645
15633059,15633059@gmail.com,0,0,0.0844665026724498
15808582,15808582@gmail.com,0,0,0.14133682260384398
15743192,15743192@gmail.com,0,0,0.2913500716711781
15580146,15580146@gmail.com,0,0,0.10640924771040729
15776605,15776605@gmail.com,0,0,0.2601805280959773
15804919,15804919@gmail.com,0,1,0.4116029593216322
15613854,15613854@gmail.com,0,1,0.2310581924336518
15599195,15599195@gmail.com,0,0,0.09624985292319102
15812878,15812878@gmail.com,0,0,0.3072715727564792
15602312,15602312@gmail.com,0,0,0.1995952909099857
15744689,15744689@gmail.com,0,1,0.20902116830921522
15803526,15803526@gmail.com,0,0,0.08468639330300347
15665790,15665790@gmail.com,0,0,0.4093239324441839
15715951,15715951@gmail.com,0,0,0.28218774594483054
15591100,15591100@gmail.com,0,0,0.16539222733967252
15609618,15609618@gmail.com,0,1,0.095017496337897
15675522,15675522@gmail.com,0,0,0.13795518407093202
15705512,15705512@gmail.com,1,0,0.610989162290822
15698028,15698028@gmail.com,0,0,0.30878173179205215
15661670,15661670@gmail.com,0,1,0.3258890532663531
15600781,15600781@gmail.com,0,0,0.22957163627834748
15682472,15682472@gmail.com,0,0,0.10338382258435785
15580203,15580203@gmail.com,0,0,0.36845067566541884
15690673,15690673@gmail.com,0,0,0.28715425808270595
15760085,15760085@gmail.com,0,0,0.32809534056300027
15779659,15779659@gmail.com,0,0,0.14667369830962274
15627360,15627360@gmail.com,0,1,0.3223516784028686
15671137,15671137@gmail.com,0,1,0.16181364397195738
15782688,15782688@gmail.com,0,1,0.4795657333139711
15575492,15575492@gmail.com,0,0,0.2836883307472262
15591607,15591607@gmail.com,0,0,0.04267040535474828
15740404,15740404@gmail.com,0,0,0.04831422460177853
15718369,15718369@gmail.com,0,0,0.14576925209714253
15677871,15677871@gmail.com,0,0,0.12425207039225088
15642004,15642004@gmail.com,0,0,0.03198717221461508
15712543,15712543@gmail.com,0,0,0.19897370292727054
15584518,15584518@gmail.com,0,0,0.34205423216116887
15802381,15802381@gmail.com,0,0,0.13732402464333418
15610156,15610156@gmail.com,0,0,0.13831075203124377
15594408,15594408@gmail.com,1,1,0.5481307213882991
15640905,15640905@gmail.com,0,1,0.10979355670928968
15698932,15698932@gmail.com,0,0,0.4520650638907814
15724944,15724944@gmail.com,0,0,0.029753156645000313
15628145,15628145@gmail.com,0,0,0.20171522803626557
15713483,15713483@gmail.com,0,1,0.2807315769140371
15612350,15612350@gmail.com,0,1,0.16660849791989746
15800703,15800703@gmail.com,0,0,0.042928819834813094
15705707,15705707@gmail.com,0,0,0.23869862523767657
15754105,15754105@gmail.com,0,0,0.26574132888509777
15703264,15703264@gmail.com,0,0,0.2632992804467208
15794413,15794413@gmail.com,0,0,0.03293284367242596
15650237,15650237@gmail.com,0,0,0.16781248721163847
15759618,15759618@gmail.com,0,1,0.3201845188137456
15811589,15811589@gmail.com,0,0,0.24060872240817055
15689044,15689044@gmail.com,0,0,0.303071690494559
15709368,15709368@gmail.com,0,0,0.13130229646349015
15679145,15679145@gmail.com,0,1,0.2808354449316078
15655007,15655007@gmail.com,0,0,0.12284942430126149
15623595,15623595@gmail.com,0,0,0.07820537863748782
15589975,15589975@gmail.com,0,0,0.4011987614567921
15804017,15804017@gmail.com,0,0,0.33573225549028013
15692132,15692132@gmail.com,0,0,0.03897752395927325
15641122,15641122@gmail.com,0,0,0.08096338133199882
15630910,15630910@gmail.com,0,0,0.3707505283509217
15680772,15680772@gmail.com,0,0,0.17821610884433273
15658929,15658929@gmail.com,0,1,0.177514181776777
15585388,15585388@gmail.com,0,0,0.08850051893044747
15724623,15724623@gmail.com,0,1,0.1422709833121704
15588537,15588537@gmail.com,0,0,0.4806979488200703
15574692,15574692@gmail.com,0,1,0.38707933223864327
15611325,15611325@gmail.com,0,0,0.0700770976586336
15587562,15587562@gmail.com,0,0,0.21412575616524102
15613172,15613172@gmail.com,0,0,0.18932513030231832
15651022,15651022@gmail.com,0,1,0.47096467636451467
15586310,15586310@gmail.com,0,0,0.1481993941292023
15625524,15625524@gmail.com,0,0,0.08882875431715948
15755209,15755209@gmail.com,0,0,0.12272480660662104
15645248,15645248@gmail.com,0,0,0.05695196580189256
15790355,15790355@gmail.com,0,0,0.4480288996323407
15762615,15762615@gmail.com,0,0,0.24691602807857885
15625426,15625426@gmail.com,1,1,0.6133706492284576
15716334,15716334@gmail.com,0,0,0.25732451871419054
15789669,15789669@gmail.com,0,0,0.20718367402250248
15621075,15621075@gmail.com,1,0,0.5818826842900952
15810845,15810845@gmail.com,0,0,0.08025868375227449
15719377,15719377@gmail.com,0,1,0.14016477083462678
15654506,15654506@gmail.com,0,0,0.08342332532106626
15771977,15771977@gmail.com,0,0,0.37235178243982003
15708710,15708710@gmail.com,0,0,0.21828907446531634
15726676,15726676@gmail.com,0,0,0.04501747103569741
15587421,15587421@gmail.com,0,0,0.29705938041990154
15726931,15726931@gmail.com,0,1,0.3095880243865284
15771086,15771086@gmail.com,0,0,0.3439748369041814
15756850,15756850@gmail.com,0,0,0.20757970758020486
15702741,15702741@gmail.com,0,0,0.10906758183208617
15679200,15679200@gmail.com,0,0,0.12881138493660046
15594815,15594815@gmail.com,0,0,0.05493179181887076
15635905,15635905@gmail.com,0,0,0.07458248136918012
15777892,15777892@gmail.com,0,0,0.21198813373188816
15656176,15656176@gmail.com,0,0,0.08460024990733757
15811127,15811127@gmail.com,0,0,0.11022455603668077
15604482,15604482@gmail.com,0,0,0.07460478519947211
15622911,15622911@gmail.com,0,0,0.11815285166798088
15600974,15600974@gmail.com,0,1,0.14441222315866398
15727868,15727868@gmail.com,0,1,0.17314344098158194
15627801,15627801@gmail.com,0,0,0.2049687625651107
15773039,15773039@gmail.com,0,0,0.09662985457287906
15755262,15755262@gmail.com,0,1,0.46543423924875843
15679531,15679531@gmail.com,0,0,0.0542021550812277
15684181,15684181@gmail.com,0,1,0.22133977471327873
15612087,15612087@gmail.com,0,0,0.12480251336888401
15752047,15752047@gmail.com,0,0,0.2214054382301656
15624592,15624592@gmail.com,0,0,0.031521906688506816
15573152,15573152@gmail.com,0,0,0.30016049024059277
15594917,15594917@gmail.com,0,0,0.07170865599273665
15785542,15785542@gmail.com,0,0,0.2017872232028716
15723488,15723488@gmail.com,0,1,0.2173758514381609
15680920,15680920@gmail.com,0,0,0.24131655132325458
15786308,15786308@gmail.com,0,0,0.16186309150880207
15659366,15659366@gmail.com,0,1,0.23449556017746523
15774854,15774854@gmail.com,0,1,0.09181139070998617
15725311,15725311@gmail.com,0,0,0.06306622890057949
15787155,15787155@gmail.com,0,0,0.05202298595969526
15727829,15727829@gmail.com,0,0,0.08509198422538401
15733247,15733247@gmail.com,0,1,0.08152819994288318
15568748,15568748@gmail.com,0,1,0.227180708677794
15699029,15699029@gmail.com,0,0,0.2777489343235275
15774393,15774393@gmail.com,0,0,0.04670710414555433
15676895,15676895@gmail.com,0,1,0.2603836135175983
15637753,15637753@gmail.com,0,1,0.42138952404651375
15605461,15605461@gmail.com,0,0,0.35876011266938695
15808473,15808473@gmail.com,0,0,0.19793668566948086
15627000,15627000@gmail.com,0,0,0.20820859659474822
15787174,15787174@gmail.com,0,0,0.13845877543925456
15723886,15723886@gmail.com,0,0,0.03057547362853326
15704769,15704769@gmail.com,0,0,0.37456106609859197
15772896,15772896@gmail.com,0,1,0.41292502442897067
15711540,15711540@gmail.com,0,0,0.057488095277352644
15764866,15764866@gmail.com,1,1,0.5113086759825506
15794056,15794056@gmail.com,0,1,0.2544029957699362
15795149,15795149@gmail.com,0,0,0.036570302685841063
15812009,15812009@gmail.com,0,0,0.2509744832641613
15651001,15651001@gmail.com,1,0,0.5734952838037166
15813844,15813844@gmail.com,0,0,0.09590766848639821
15596175,15596175@gmail.com,0,1,0.46171043515736304
15576269,15576269@gmail.com,0,0,0.11945169065510693
15797219,15797219@gmail.com,0,1,0.3874372133066849
15685500,15685500@gmail.com,0,0,0.21419001640300098
15599792,15599792@gmail.com,0,0,0.05677514732438887
15657566,15657566@gmail.com,0,0,0.03472731242534346
15772423,15772423@gmail.com,0,1,0.43494315724834265
15628112,15628112@gmail.com,1,0,0.5497321324256105
15753754,15753754@gmail.com,0,0,0.07489850130857031
15793726,15793726@gmail.com,0,0,0.29405730490026516
15694717,15694717@gmail.com,0,0,0.2241168742325436
15665834,15665834@gmail.com,0,0,0.12499595711966736
15765297,15765297@gmail.com,0,0,0.11154043365031388
15636684,15636684@gmail.com,0,0,0.02925392571784227
15592979,15592979@gmail.com,0,0,0.2718081663211844
15750803,15750803@gmail.com,0,0,0.07799290631450743
15607178,15607178@gmail.com,0,0,0.20158059858273814
15713853,15713853@gmail.com,0,0,0.1843146247798239
15673481,15673481@gmail.com,0,0,0.46275704159449704
15686776,15686776@gmail.com,0,0,0.194192321109276
15673693,15673693@gmail.com,0,0,0.08088752668301616
15700696,15700696@gmail.com,0,0,0.057065628277653754
15813163,15813163@gmail.com,0,0,0.4642581043053486
15653857,15653857@gmail.com,0,0,0.033897275580746726
15777076,15777076@gmail.com,0,0,0.187484389481503
15717398,15717398@gmail.com,0,1,0.41682803395164725
15799217,15799217@gmail.com,0,0,0.2700721966862939
15787071,15787071@gmail.com,0,0,0.10972412320823999
15619955,15619955@gmail.com,0,1,0.16970698854116292
15796505,15796505@gmail.com,0,0,0.14341472378781797
15725166,15725166@gmail.com,0,0,0.07399608702102932
15800116,15800116@gmail.com,0,0,0.10008970510079139
15758685,15758685@gmail.com,0,0,0.1679151396981603
15694456,15694456@gmail.com,0,1,0.2184346504652132
15767339,15767339@gmail.com,0,0,0.265956853492149
15683562,15683562@gmail.com,0,0,0.0440354545837478
15782210,15782210@gmail.com,0,1,0.21241135057471258
15668893,15668893@gmail.com,0,0,0.07586362017909637
15669169,15669169@gmail.com,0,0,0.040811884048416534
15643024,15643024@gmail.com,0,1,0.11429899555839815
15699389,15699389@gmail.com,0,0,0.1147825577406368
15708608,15708608@gmail.com,0,0,0.027250364966987912
15626144,15626144@gmail.com,0,0,0.24809776473971132
15573112,15573112@gmail.com,0,0,0.16831216119280593
15790678,15790678@gmail.com,0,0,0.18717811349988958
15727556,15727556@gmail.com,0,0,0.1192158889196349
15697307,15697307@gmail.com,0,0,0.11059474034765159
15652266,15652266@gmail.com,0,0,0.19992123788716137
15607098,15607098@gmail.com,0,0,0.41826367204739384
15655774,15655774@gmail.com,0,0,0.0816253192408965
15590241,15590241@gmail.com,0,1,0.2462255273266748
15785819,15785819@gmail.com,0,0,0.0783326374882849
15723654,15723654@gmail.com,0,0,0.12692259928034655
15774510,15774510@gmail.com,0,0,0.077438371163486
15684173,15684173@gmail.com,0,1,0.3301007865374526
15650068,15650068@gmail.com,0,0,0.14982428030874298
15811490,15811490@gmail.com,0,0,0.029867506449184025
15803976,15803976@gmail.com,0,0,0.11561822193391406
15682541,15682541@gmail.com,1,0,0.5044177885805023
15695699,15695699@gmail.com,0,0,0.07573556073945246
15624188,15624188@gmail.com,0,0,0.050018000913435584
15812191,15812191@gmail.com,0,0,0.12222326267780007
15636673,15636673@gmail.com,0,0,0.049873154561232355
15594898,15594898@gmail.com,0,1,0.09607619927912629
15660211,15660211@gmail.com,0,0,0.22528318814566725
15773972,15773972@gmail.com,0,1,0.29715883170786983
15746726,15746726@gmail.com,0,0,0.209433821184522
15712287,15712287@gmail.com,0,0,0.2976345264628537
15702919,15702919@gmail.com,0,0,0.19100584992194367
15674398,15674398@gmail.com,0,0,0.2012207129533943
15797960,15797960@gmail.com,1,0,0.586664911640738
15631868,15631868@gmail.com,0,0,0.19282621290695406
15581539,15581539@gmail.com,0,0,0.2865848967831626
15662736,15662736@gmail.com,0,1,0.31597885520438734
15666252,15666252@gmail.com,0,0,0.10872921437264989
15677512,15677512@gmail.com,0,0,0.0825274685823178
15626114,15626114@gmail.com,0,0,0.04604004751377916
15810834,15810834@gmail.com,0,0,0.2819173578260772
15678910,15678910@gmail.com,0,0,0.08268961279740049
15694408,15694408@gmail.com,0,1,0.2942228024226548
15585215,15585215@gmail.com,0,0,0.12806993354387228
15682757,15682757@gmail.com,0,0,0.0779570136124413
15736601,15736601@gmail.com,0,0,0.12628416240632995
15601848,15601848@gmail.com,0,0,0.08631454660770362
15736008,15736008@gmail.com,0,1,0.35832627652525856
15669064,15669064@gmail.com,0,0,0.10872831697749932
15624528,15624528@gmail.com,0,0,0.08405471999101023
15598493,15598493@gmail.com,0,0,0.08358667982389205
15601274,15601274@gmail.com,1,0,0.524814812472292
15702669,15702669@gmail.com,0,0,0.20817384604704436
15728669,15728669@gmail.com,0,1,0.3272639117003071
15742668,15742668@gmail.com,0,0,0.46916137126349594
15697441,15697441@gmail.com,0,1,0.14287729212598776
15740476,15740476@gmail.com,0,0,0.15286852357992395
15648064,15648064@gmail.com,0,0,0.08250768401891766
15636624,15636624@gmail.com,1,1,0.5123729901830377
15807923,15807923@gmail.com,1,1,0.5475088128065715
15745844,15745844@gmail.com,0,1,0.310710856982895
15786170,15786170@gmail.com,0,0,0.11750204595202689
15681081,15681081@gmail.com,0,0,0.18664786883860013
15684484,15684484@gmail.com,0,0,0.030948109318271966
15785869,15785869@gmail.com,0,0,0.11690737552456922
15763859,15763859@gmail.com,0,0,0.26733401191249995
15658935,15658935@gmail.com,0,0,0.28242742194730425
15747358,15747358@gmail.com,0,0,0.25796458005894995
15735203,15735203@gmail.com,0,0,0.15286714655824551
15576256,15576256@gmail.com,0,0,0.08788710350364488
15659420,15659420@gmail.com,0,0,0.057389044269649254
15593365,15593365@gmail.com,0,0,0.15747483794798076
15777352,15777352@gmail.com,0,0,0.27785299461728064
15812007,15812007@gmail.com,0,0,0.04135483920727459
15625461,15625461@gmail.com,0,0,0.20520055595669626
15739438,15739438@gmail.com,0,0,0.08431639450564897
15611759,15611759@gmail.com,0,0,0.22871264489329557
15661629,15661629@gmail.com,0,1,0.1774262244616551
15633950,15633950@gmail.com,0,0,0.11847333843579695
15592386,15592386@gmail.com,0,0,0.09176514484194231
15803716,15803716@gmail.com,0,0,0.041889379210474975
15696674,15696674@gmail.com,0,1,0.3791303975292013
15706365,15706365@gmail.com,0,0,0.17987154012928072
15745088,15745088@gmail.com,0,0,0.28620322933289033
15676715,15676715@gmail.com,0,0,0.19678234696278865
15613085,15613085@gmail.com,0,0,0.08717524066416174
15633537,15633537@gmail.com,1,0,0.5251671584811949
15594720,15594720@gmail.com,0,0,0.13694933114080857
15684042,15684042@gmail.com,0,0,0.07556951509910986
15583303,15583303@gmail.com,0,0,0.22893444790088668
15611579,15611579@gmail.com,0,0,0.18132537962795894
15774696,15774696@gmail.com,1,0,0.5394617130229235
15694506,15694506@gmail.com,0,0,0.0843022897693411
15688074,15688074@gmail.com,0,0,0.09797065089763128
15759537,15759537@gmail.com,0,0,0.06749997334099465
15758449,15758449@gmail.com,0,0,0.13745398635388723
15583456,15583456@gmail.com,0,1,0.17411297046243762
15667871,15667871@gmail.com,0,0,0.19625984970307428
15677371,15677371@gmail.com,0,0,0.2285594784654212
15629677,15629677@gmail.com,0,1,0.3463668155249666
15713578,15713578@gmail.com,0,0,0.13285645261397738
15591509,15591509@gmail.com,0,0,0.23864780329122753
15568240,15568240@gmail.com,0,0,0.13174829198075524
15622993,15622993@gmail.com,0,0,0.2022584377538724
15689294,15689294@gmail.com,0,0,0.42992525241331414
15720910,15720910@gmail.com,0,0,0.3291817737291046
15721181,15721181@gmail.com,0,0,0.25960760006467504
15776433,15776433@gmail.com,0,0,0.257177632962862
15748936,15748936@gmail.com,0,0,0.17565452371769527
15717225,15717225@gmail.com,0,0,0.07584684186173599
15685226,15685226@gmail.com,0,0,0.15917024616394637
15785611,15785611@gmail.com,0,0,0.24445832243860188
15573456,15573456@gmail.com,0,1,0.3401199765776067
15684548,15684548@gmail.com,0,1,0.26726242456600807
15620505,15620505@gmail.com,0,0,0.04408040568704562
15807432,15807432@gmail.com,0,0,0.32321951162896795
15584766,15584766@gmail.com,0,0,0.04555282996659596
15612187,15612187@gmail.com,0,0,0.2630263641333945
15762218,15762218@gmail.com,0,0,0.12271631639190748
15646372,15646372@gmail.com,1,1,0.6831986623518237
15690452,15690452@gmail.com,0,0,0.2564269004017134
15747795,15747795@gmail.com,0,0,0.350899500708461
15781589,15781589@gmail.com,0,0,0.10500877669607167
15732674,15732674@gmail.com,0,0,0.1367925810205154
15642291,15642291@gmail.com,0,0,0.010867832621060355
15692761,15692761@gmail.com,0,0,0.2075174973838837
15578045,15578045@gmail.com,1,1,0.5295937068474544
15745354,15745354@gmail.com,0,0,0.37329603624093893
15701376,15701376@gmail.com,0,0,0.22170069273932883
15691625,15691625@gmail.com,1,0,0.6176662439138997
15566594,15566594@gmail.com,0,0,0.04220651750833706
15760431,15760431@gmail.com,0,0,0.07693510462858409
15686302,15686302@gmail.com,0,0,0.11162367520176883
15801559,15801559@gmail.com,0,1,0.28281275436930575
15810432,15810432@gmail.com,0,0,0.09850597350790637
15809616,15809616@gmail.com,0,0,0.1075612946372593
15720559,15720559@gmail.com,1,1,0.8030576195280207
15695632,15695632@gmail.com,0,0,0.1786661266902709
15659843,15659843@gmail.com,0,0,0.29401832527557925
15615624,15615624@gmail.com,0,0,0.13297277867763965
15810418,15810418@gmail.com,1,1,0.5569303884387012
15716186,15716186@gmail.com,0,0,0.29877996718042116
15674551,15674551@gmail.com,0,1,0.45686142255731194
15622834,15622834@gmail.com,0,0,0.14774139336262562
15566111,15566111@gmail.com,0,0,0.22821324281959782
15784597,15784597@gmail.com,0,0,0.1300285965657154
15652883,15652883@gmail.com,0,0,0.4329108476883799
15806964,15806964@gmail.com,0,0,0.10944906332491917
15576313,15576313@gmail.com,1,0,0.5583828192079758
15806467,15806467@gmail.com,0,1,0.44248794609745523
15597602,15597602@gmail.com,0,1,0.26230038532468636
15743040,15743040@gmail.com,0,0,0.20921059477180748
15705521,15705521@gmail.com,0,0,0.33366274279830127
15595039,15595039@gmail.com,1,1,0.5931439768216346
15799384,15799384@gmail.com,0,0,0.0846609905996187
15581197,15581197@gmail.com,0,0,0.1873422117526757
15693737,15693737@gmail.com,0,0,0.2794119472430732
15624623,15624623@gmail.com,0,0,0.10597291205152017
15783501,15783501@gmail.com,0,0,0.3742044849883274
15690134,15690134@gmail.com,0,0,0.329321374242925
15782735,15782735@gmail.com,0,0,0.14550728622847559
15611088,15611088@gmail.com,0,0,0.11971868271793235
15672145,15672145@gmail.com,0,0,0.07035491797775041
15732628,15732628@gmail.com,0,0,0.1242105496971347
15787470,15787470@gmail.com,0,1,0.3663407224840816
15803406,15803406@gmail.com,0,0,0.06762181363555969
15730460,15730460@gmail.com,0,0,0.21623398617276526
15644572,15644572@gmail.com,0,0,0.13942132399737053
15694860,15694860@gmail.com,0,1,0.35487653035474503
15658169,15658169@gmail.com,0,0,0.4483924159734774
15794396,15794396@gmail.com,1,0,0.6155306029143821
15785798,15785798@gmail.com,0,0,0.07285759551490822
15710825,15710825@gmail.com,0,0,0.16144415325191294
15668444,15668444@gmail.com,1,0,0.524514135309308
15726631,15726631@gmail.com,0,0,0.19043900691467233
15733797,15733797@gmail.com,0,0,0.2014865811219576
15747960,15747960@gmail.com,0,0,0.033918396401281074
15634632,15634632@gmail.com,0,0,0.19431058555278227
15707362,15707362@gmail.com,0,1,0.22915947272849055
15662976,15662976@gmail.com,0,0,0.13009766099572273
15732778,15732778@gmail.com,0,0,0.08980455753087563
15718443,15718443@gmail.com,0,0,0.20219772306914513
15670039,15670039@gmail.com,0,0,0.2293189360254783
15773792,15773792@gmail.com,0,1,0.0830453430572187
15613786,15613786@gmail.com,0,0,0.04295415984709988
15726032,15726032@gmail.com,0,0,0.1069163026762279
15663252,15663252@gmail.com,0,0,0.0664445031299156
15593782,15593782@gmail.com,1,1,0.5086692020450949
15633283,15633283@gmail.com,0,0,0.08259569574871592
15749167,15749167@gmail.com,0,0,0.028979754423528854
15759298,15759298@gmail.com,0,0,0.07088564242360816
15683625,15683625@gmail.com,0,1,0.31073350992185866
15635367,15635367@gmail.com,0,0,0.10875660707997482
15681705,15681705@gmail.com,0,0,0.07309621314741013
15603156,15603156@gmail.com,0,0,0.13800985576505914
15591986,15591986@gmail.com,0,1,0.48893111118184807
15798888,15798888@gmail.com,0,0,0.15304532120684153
15809722,15809722@gmail.com,0,0,0.33352051332554383
15677538,15677538@gmail.com,0,0,0.0955754879551702
15797736,15797736@gmail.com,0,0,0.041406210201646865
15695585,15695585@gmail.com,0,0,0.07430809874926379
15744398,15744398@gmail.com,0,0,0.05037524727461557
15750658,15750658@gmail.com,0,0,0.15785810543166406
15578186,15578186@gmail.com,0,0,0.42929648284118405
15676519,15676519@gmail.com,0,1,0.4948324533000156
15637954,15637954@gmail.com,0,0,0.09173280861183694
15758639,15758639@gmail.com,0,0,0.18823461269316927
15613772,15613772@gmail.com,0,1,0.14615057699286735
15731744,15731744@gmail.com,0,0,0.030540591511380517
15807709,15807709@gmail.com,0,0,0.34352193898282785
15714689,15714689@gmail.com,0,0,0.06831581676283921
15699005,15699005@gmail.com,0,0,0.21384459084879695
15624170,15624170@gmail.com,0,0,0.16247719358610954
15725679,15725679@gmail.com,0,1,0.3299276899632094
15585865,15585865@gmail.com,0,1,0.40984374307210064
15804256,15804256@gmail.com,0,0,0.16989999990072957
15662403,15662403@gmail.com,0,0,0.19103992426267769
15733616,15733616@gmail.com,0,0,0.10470748947386317
15591995,15591995@gmail.com,0,0,0.08110987350542154
15677020,15677020@gmail.com,0,1,0.15193972737292677
15727688,15727688@gmail.com,0,0,0.04563449330438339
15715941,15715941@gmail.com,0,0,0.07898000313696978
15714485,15714485@gmail.com,0,1,0.24481087276755004
15730059,15730059@gmail.com,0,0,0.1321554824760055
15715527,15715527@gmail.com,0,0,0.4221357691424171
15576623,15576623@gmail.com,0,0,0.08493217992037802
15805565,15805565@gmail.com,0,0,0.20923972770959623
15677307,15677307@gmail.com,1,0,0.5967487251729282
15773890,15773890@gmail.com,0,0,0.010381500167232082
15598883,15598883@gmail.com,0,0,0.1909117797104274
15568506,15568506@gmail.com,0,0,0.12281034967252577
15761043,15761043@gmail.com,1,0,0.5063823873511284
15782236,15782236@gmail.com,0,0,0.10504636315354134
15593601,15593601@gmail.com,0,0,0.04980380084341025
15682048,15682048@gmail.com,0,1,0.21463819914052976
15746902,15746902@gmail.com,0,0,0.23731361215520244
15752081,15752081@gmail.com,0,1,0.11494217125587648
